shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,log_probability
triangle,medium,stripes,triangle,medium,dots,square,low,dots,-10.380851948956247
square,high,stripes,triangle,low,plain,triangle,high,stripes,-10.380851948956247
triangle,medium,stripes,triangle,high,stripes,circle,medium,dots,-10.380851948956247
circle,low,dots,triangle,medium,stripes,circle,medium,dots,-10.380851948956247
circle,high,stripes,square,low,dots,square,low,stripes,-10.380851948956247
square,high,stripes,triangle,high,stripes,triangle,low,plain,-10.380851948956247
triangle,medium,stripes,triangle,low,stripes,square,medium,dots,-10.380851948956247
triangle,medium,stripes,square,high,dots,square,medium,stripes,-10.380851948956247
circle,high,stripes,square,low,stripes,square,low,dots,-10.380851948956247
circle,low,dots,triangle,medium,dots,triangle,medium,plain,-10.380851948956247
square,high,stripes,circle,high,stripes,square,low,plain,-10.380851948956249
circle,high,dots,triangle,low,plain,triangle,low,dots,-10.380851948956249
triangle,medium,plain,square,low,stripes,square,low,plain,-10.380851948956249
circle,low,dots,triangle,low,stripes,triangle,high,stripes,-10.380851948956249
circle,high,stripes,triangle,high,stripes,triangle,low,dots,-10.380851948956249
square,medium,stripes,square,high,plain,circle,medium,stripes,-10.380851948956249
square,low,plain,square,high,stripes,circle,high,stripes,-10.380851948956249
circle,high,stripes,square,high,stripes,square,medium,plain,-10.380851948956249
square,high,plain,square,medium,stripes,circle,medium,stripes,-10.380851948956249
triangle,medium,stripes,circle,medium,stripes,triangle,low,dots,-10.380851948956249
square,low,dots,triangle,high,dots,triangle,high,plain,-10.380851948956249
circle,high,plain,square,high,stripes,square,medium,stripes,-10.380851948956249
triangle,low,stripes,triangle,medium,stripes,circle,medium,dots,-10.380851948956249
square,low,stripes,square,high,stripes,circle,high,plain,-10.380851948956249
square,high,plain,triangle,high,dots,triangle,low,dots,-10.380851948956249
square,low,dots,circle,low,stripes,circle,medium,stripes,-10.380851948956249
circle,high,plain,square,high,stripes,square,low,stripes,-10.380851948956249
triangle,high,plain,triangle,low,dots,circle,low,dots,-10.380851948956249
square,high,stripes,square,medium,plain,circle,high,stripes,-10.380851948956249
triangle,high,stripes,circle,low,dots,triangle,low,stripes,-10.380851948956249
circle,low,stripes,square,low,stripes,circle,medium,dots,-10.380851948956249
triangle,high,stripes,triangle,low,dots,circle,high,stripes,-10.380851948956249
triangle,low,plain,square,medium,stripes,square,low,plain,-10.380851948956249
square,high,plain,square,medium,plain,circle,medium,dots,-10.380851948956249
triangle,low,plain,square,high,dots,triangle,high,dots,-10.380851948956249
square,medium,plain,square,high,stripes,circle,high,stripes,-10.380851948956249
circle,medium,stripes,square,high,plain,square,high,stripes,-10.380851948956249
circle,low,plain,triangle,high,dots,triangle,low,dots,-10.380851948956249
square,high,stripes,square,high,plain,circle,low,stripes,-10.380851948956249
circle,high,dots,triangle,high,stripes,triangle,low,stripes,-10.380851948956249
square,high,stripes,circle,low,stripes,square,high,plain,-10.380851948956249
square,low,plain,circle,high,stripes,square,high,stripes,-10.380851948956249
square,medium,stripes,circle,low,stripes,circle,low,dots,-10.380851948956249
square,low,stripes,circle,high,plain,square,high,stripes,-10.380851948956249
circle,medium,dots,triangle,medium,stripes,triangle,low,stripes,-10.380851948956249
square,low,stripes,square,low,plain,triangle,medium,plain,-10.380851948956249
triangle,low,dots,circle,low,plain,triangle,high,dots,-10.380851948956249
triangle,high,dots,square,low,dots,triangle,high,plain,-10.380851948956249
triangle,high,stripes,triangle,low,stripes,circle,low,dots,-10.380851948956249
square,high,stripes,square,low,plain,circle,high,stripes,-10.380851948956249
square,medium,plain,circle,medium,plain,square,high,dots,-10.380851948956249
circle,high,stripes,square,high,stripes,square,low,plain,-10.380851948956249
triangle,low,stripes,square,medium,plain,square,low,plain,-10.380851948956249
triangle,high,stripes,triangle,low,stripes,circle,high,dots,-10.380851948956249
square,medium,dots,square,medium,plain,circle,high,plain,-10.380851948956249
triangle,medium,plain,square,low,plain,square,low,stripes,-10.380851948956249
circle,medium,stripes,square,high,stripes,square,high,plain,-10.380851948956249
square,medium,plain,square,high,dots,circle,medium,plain,-10.380851948956249
triangle,high,dots,triangle,low,dots,square,high,plain,-10.380851948956249
triangle,low,plain,circle,high,dots,triangle,low,dots,-10.380851948956249
square,high,dots,square,medium,plain,circle,medium,plain,-10.380851948956249
triangle,low,plain,square,low,plain,square,medium,stripes,-10.380851948956249
triangle,high,stripes,triangle,high,dots,circle,low,stripes,-10.380851948956249
square,low,plain,triangle,medium,plain,square,low,stripes,-10.380851948956249
square,medium,plain,circle,high,stripes,square,medium,stripes,-10.380851948956249
square,medium,plain,triangle,low,stripes,square,low,plain,-10.380851948956249
square,high,stripes,square,medium,stripes,circle,medium,plain,-10.380851948956249
square,medium,plain,circle,high,stripes,square,high,stripes,-10.380851948956249
triangle,high,dots,circle,low,stripes,triangle,low,stripes,-10.380851948956249
circle,low,stripes,triangle,low,stripes,triangle,high,dots,-10.380851948956249
triangle,high,plain,triangle,high,dots,square,low,dots,-10.380851948956249
circle,high,stripes,triangle,low,dots,triangle,high,stripes,-10.380851948956249
triangle,high,dots,circle,low,stripes,triangle,high,stripes,-10.380851948956249
square,high,dots,triangle,high,dots,triangle,low,plain,-10.380851948956249
circle,high,stripes,triangle,low,dots,triangle,low,stripes,-10.380851948956249
square,high,dots,triangle,low,plain,triangle,high,dots,-10.380851948956249
triangle,low,stripes,triangle,low,dots,circle,high,stripes,-10.380851948956249
circle,high,plain,square,medium,plain,square,medium,dots,-10.380851948956249
square,medium,stripes,triangle,low,plain,square,low,plain,-10.380851948956249
square,medium,stripes,circle,medium,plain,square,high,stripes,-10.380851948956249
square,low,stripes,triangle,medium,plain,square,low,plain,-10.380851948956249
circle,medium,plain,square,high,dots,square,medium,plain,-10.380851948956249
square,low,stripes,circle,medium,dots,circle,low,stripes,-10.380851948956249
circle,high,plain,square,low,stripes,square,high,stripes,-10.380851948956249
circle,high,stripes,triangle,low,stripes,triangle,low,dots,-10.380851948956249
circle,medium,dots,circle,low,stripes,square,low,stripes,-10.380851948956249
square,high,plain,triangle,low,dots,triangle,high,dots,-10.380851948956249
triangle,medium,stripes,triangle,low,stripes,circle,medium,dots,-10.380851948956249
triangle,low,dots,circle,medium,stripes,triangle,medium,stripes,-10.380851948956249
triangle,high,dots,circle,low,plain,triangle,low,dots,-10.380851948956249
circle,low,stripes,square,low,dots,circle,medium,stripes,-10.380851948956249
triangle,low,dots,circle,high,dots,triangle,low,plain,-10.380851948956249
circle,medium,plain,square,medium,plain,square,high,dots,-10.380851948956249
square,high,plain,square,high,stripes,circle,low,stripes,-10.380851948956249
square,high,plain,square,high,stripes,circle,medium,stripes,-10.380851948956249
square,medium,stripes,square,high,stripes,circle,medium,plain,-10.380851948956249
triangle,medium,stripes,triangle,low,dots,circle,medium,stripes,-10.380851948956249
circle,low,plain,triangle,low,dots,triangle,high,dots,-10.380851948956249
triangle,high,dots,triangle,high,plain,square,low,dots,-10.380851948956249
triangle,medium,stripes,circle,low,stripes,triangle,medium,dots,-10.380851948956249
square,high,stripes,square,low,stripes,circle,high,plain,-10.380851948956249
circle,high,plain,square,medium,dots,square,medium,plain,-10.380851948956249
circle,medium,stripes,triangle,low,dots,triangle,medium,stripes,-10.380851948956249
triangle,low,dots,circle,high,stripes,triangle,high,stripes,-10.380851948956249
square,medium,stripes,square,high,stripes,circle,high,plain,-10.380851948956249
square,medium,stripes,circle,medium,stripes,square,high,plain,-10.380851948956249
triangle,medium,dots,triangle,medium,stripes,circle,low,stripes,-10.380851948956249
triangle,low,dots,circle,high,stripes,triangle,low,stripes,-10.380851948956249
circle,low,dots,square,medium,stripes,circle,low,stripes,-10.380851948956249
triangle,low,dots,circle,low,dots,triangle,high,plain,-10.380851948956249
triangle,high,stripes,circle,low,stripes,triangle,high,dots,-10.380851948956249
circle,low,stripes,square,medium,stripes,circle,low,dots,-10.380851948956249
circle,high,plain,square,medium,stripes,square,high,stripes,-10.380851948956249
triangle,low,dots,triangle,low,stripes,circle,high,stripes,-10.380851948956249
square,medium,stripes,circle,high,stripes,square,medium,plain,-10.380851948956249
square,medium,plain,circle,high,plain,square,medium,dots,-10.380851948956249
circle,medium,plain,square,medium,stripes,square,high,stripes,-10.380851948956249
circle,medium,stripes,square,high,plain,square,medium,stripes,-10.380851948956249
triangle,medium,stripes,circle,medium,dots,triangle,low,stripes,-10.380851948956249
triangle,low,dots,triangle,high,stripes,circle,high,stripes,-10.380851948956249
triangle,high,dots,square,high,dots,triangle,low,plain,-10.380851948956249
triangle,low,plain,triangle,high,dots,square,high,dots,-10.380851948956249
triangle,medium,stripes,triangle,medium,dots,circle,low,stripes,-10.380851948956249
square,low,plain,triangle,low,stripes,square,medium,plain,-10.380851948956249
circle,high,stripes,square,medium,stripes,square,medium,plain,-10.380851948956249
square,low,stripes,circle,low,stripes,circle,medium,dots,-10.380851948956249
circle,low,dots,triangle,low,dots,triangle,high,plain,-10.380851948956249
triangle,low,dots,triangle,high,plain,circle,low,dots,-10.380851948956249
circle,low,stripes,triangle,high,stripes,triangle,high,dots,-10.380851948956249
circle,medium,stripes,square,medium,stripes,square,high,plain,-10.380851948956249
circle,low,stripes,circle,medium,stripes,square,low,dots,-10.380851948956249
square,medium,plain,square,medium,stripes,circle,high,stripes,-10.380851948956249
circle,high,dots,triangle,low,dots,triangle,low,plain,-10.380851948956249
triangle,low,dots,square,high,plain,triangle,high,dots,-10.380851948956249
triangle,low,stripes,circle,high,stripes,triangle,low,dots,-10.380851948956249
square,high,stripes,square,high,plain,circle,medium,stripes,-10.380851948956249
square,high,plain,circle,low,stripes,square,high,stripes,-10.380851948956249
circle,medium,dots,square,low,stripes,circle,low,stripes,-10.380851948956249
triangle,low,dots,triangle,high,dots,circle,low,plain,-10.380851948956249
triangle,low,stripes,circle,high,dots,triangle,high,stripes,-10.380851948956249
square,low,plain,triangle,low,plain,square,medium,stripes,-10.380851948956249
triangle,low,dots,triangle,high,dots,square,high,plain,-10.380851948956249
circle,low,stripes,square,high,stripes,square,high,plain,-10.380851948956249
square,high,stripes,circle,medium,stripes,square,high,plain,-10.380851948956249
square,high,dots,circle,medium,plain,square,medium,plain,-10.380851948956249
triangle,high,plain,square,low,dots,triangle,high,dots,-10.380851948956249
triangle,high,dots,square,high,plain,triangle,low,dots,-10.380851948956249
circle,low,stripes,triangle,medium,stripes,triangle,medium,dots,-10.380851948956249
circle,medium,dots,square,high,plain,square,medium,plain,-10.380851948956249
square,low,plain,square,medium,stripes,triangle,low,plain,-10.380851948956249
triangle,medium,dots,circle,low,stripes,triangle,medium,stripes,-10.380851948956249
triangle,low,stripes,triangle,high,stripes,circle,low,dots,-10.380851948956249
circle,high,stripes,square,medium,plain,square,high,stripes,-10.380851948956249
square,high,stripes,square,medium,stripes,circle,high,plain,-10.380851948956249
circle,low,stripes,triangle,medium,dots,triangle,medium,stripes,-10.380851948956249
triangle,high,stripes,circle,high,dots,triangle,low,stripes,-10.380851948956249
circle,medium,stripes,square,low,dots,circle,low,stripes,-10.380851948956249
square,low,dots,circle,medium,stripes,circle,low,stripes,-10.380851948956249
triangle,high,dots,triangle,low,stripes,circle,low,stripes,-10.380851948956249
circle,medium,dots,square,medium,plain,square,high,plain,-10.380851948956249
square,high,plain,circle,medium,stripes,square,medium,stripes,-10.380851948956249
square,high,plain,circle,medium,stripes,square,high,stripes,-10.380851948956249
triangle,high,stripes,circle,high,stripes,triangle,low,dots,-10.380851948956249
triangle,low,stripes,circle,low,dots,triangle,high,stripes,-10.380851948956249
triangle,high,dots,triangle,low,plain,square,high,dots,-10.380851948956249
triangle,low,stripes,triangle,high,stripes,circle,high,dots,-10.380851948956249
square,medium,dots,circle,high,plain,square,medium,plain,-10.380851948956249
triangle,low,stripes,circle,low,stripes,triangle,high,dots,-10.380851948956249
triangle,low,dots,triangle,low,plain,circle,high,dots,-10.380851948956249
triangle,low,stripes,triangle,high,dots,circle,low,stripes,-10.380851948956249
circle,low,stripes,square,high,plain,square,high,stripes,-10.380851948956249
square,high,plain,circle,medium,dots,square,medium,plain,-10.380851948956249
triangle,low,dots,triangle,medium,stripes,circle,medium,stripes,-10.380851948956249
square,high,stripes,circle,high,plain,square,medium,stripes,-10.380851948956249
square,high,stripes,circle,high,plain,square,low,stripes,-10.380851948956249
triangle,low,stripes,circle,medium,dots,triangle,medium,stripes,-10.380851948956249
circle,low,stripes,circle,medium,dots,square,low,stripes,-10.380851948956249
square,low,plain,square,medium,plain,triangle,low,stripes,-10.380851948956249
square,medium,stripes,square,low,plain,triangle,low,plain,-10.380851948956249
circle,low,stripes,triangle,high,dots,triangle,low,stripes,-10.380851948956249
circle,medium,plain,square,high,stripes,square,medium,stripes,-10.380851948956249
